,Chembl id,IC50,unit,smiles,pIC50
1164,CHEMBL3765815,6.02,nM,COCCOc1cc2ncnc(Nc3ccc(C(=O)NC45CC6CC(CC(C6)C4)C5)cc3)c2cc1OCCOC,8.220403509
1165,CHEMBL3622673,6.1,nM,C#Cc1cccc(Nc2ncnc3cc(OCC)c(NC(=O)/C=C/CN4CCCCC4)cc23)c1,8.214670165
1166,CHEMBL4063301,6.13,nM,O=C(Nc1ccc2ncnc(Nc3cccc(Cl)c3)c2c1)C1CCCCC1,8.212539525
1167,CHEMBL4783428,6.16,nM,Fc1cc(Br)c(F)c(Nc2ncnc3cc4c(cc23)OCCO4)c1,8.210419288
1168,CHEMBL1229592,6.18,nM,C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3OC)ncc2Cl)c1,8.209011525
1169,CHEMBL1088931,6.2,nM,O=C(Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3cccc(N4CCOCC4)c3)n2)c1)c1c(F)cccc1F,8.207608311
1170,CHEMBL3937949,6.2,nM,O=C(O)c1ccc(Nc2nncc3ccccc23)cc1,8.207608311
1171,CHEMBL5205581,6.2,nM,CCS(=O)(=O)n1cc2c3ccc(cc31)OCCCCCCOc1cc(ccc1N1CCOCC1)Nc1ncc(Cl)c-2n1,8.207608311
1172,CHEMBL4532084,6.24,nM,COc1cc2c(Nc3ccc(C)c(Br)c3)ncnc2cc1OCCOCCOCCNC(=O)Cn1cnc([N+](=O)[O-])n1,8.20481541
1173,CHEMBL3219348,6.26,nM,C=CC(=O)Nc1cccc(N2C(=O)CN(Cc3ccccc3)C(=O)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,8.203425667
1174,CHEMBL590878,6.27,nM,Oc1cc(O)c2cc(O)c(-c3cc(O)c(O)c(O)c3)[o+]c2c1.[Cl-],8.202732459
1175,CHEMBL3966129,6.3,nM,Clc1ccc(C(/C=C/c2ccccc2)=N\Nc2nncc3ccccc23)cc1,8.200659451
1176,CHEMBL4282688,6.3,nM,C=C=CC(=O)Nc1cc(Nc2ncc(OC)c(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CCN(C)C,8.200659451
1177,CHEMBL5289358,6.3,nM,O=C(N/N=C/c1cnc(N2CCCC2)nc1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,8.200659451
1178,CHEMBL3930762,6.4,nM,Cc1ccc(Oc2ccc(Nc3ncnc4ccc(-c5cn(CCCCCC(=O)NO)nn5)cc34)cc2C)cn1,8.193820026
1179,CHEMBL3622679,6.4,nM,C#Cc1cccc(Nc2ncnc3cc(O[C@H]4CCOC4)c(NC(=O)/C=C/CNC(C)C)cc23)c1,8.193820026
1180,CHEMBL162719,6.4,nM,CN1CCN(c2cc3c(Nc4cccc(Br)c4)ncnc3cn2)CC1,8.193820026
1181,CHEMBL4250210,6.4,nM,CNc1ccc(N(C)c2ncnc3occ(C)c23)cc1,8.193820026
1182,CHEMBL329867,6.4,nM,COc1cc2ncnc(Nc3cncc4ccccc34)c2cc1OC,8.193820026
1183,CHEMBL3655354,6.4,nM,CC(C)N(C)C/C=C/C(=O)N1CCc2c(sc3ncc(C#N)c(Nc4ccc5c(cnn5Cc5cccc(F)c5)c4)c23)C1,8.193820026
1184,CHEMBL5085143,6.4,nM,C=CC(=O)Nc1cc(Nc2ncc(Cl)c(N3CCc4sccc4C3)n2)c(OC)cc1N(C)CCN(C)C,8.193820026
1185,CHEMBL1090364,6.4,nM,O=C(Cc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccc4c(c3)CCNC4)n2)c1,8.193820026
1186,CHEMBL4079658,6.4,nM,C=CC(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccccc34)n2)c(OC)cc1N(C)CC[N+](C)(C)[O-],8.193820026
1187,CHEMBL4740063,6.41,nM,Clc1cccc(Nc2ncnc3cc4c(cc23)OCCO4)c1,8.19314197
1188,CHEMBL3680373,6.44,nM,O=C(/C=C/CN1CCCCC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCF,8.191114133
1189,CHEMBL4101719,6.47,nM,OCCCc1nc(-c2ccc(F)cc2)c(-c2ccnc3[nH]c(-c4ccccc4)cc23)[nH]1,8.189095719
1190,CHEMBL5085136,6.5,nM,C=CC(=O)N1CCC2(CC1)CNC(=O)c1cc(-c3ccnc(-c4ccc5c(c4)OCO5)n3)[nH]c12,8.187086643
1191,CHEMBL3622666,6.5,nM,O=C(/C=C/CNC1CC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,8.187086643
1192,CHEMBL63469,6.5,nM,Nc1cc2c(Nc3cccc(Br)c3)ncnc2cc1Cl,8.187086643
1193,CHEMBL3983586,6.5,nM,Cc1ccc(C(/C=C/c2ccc(F)cc2)=N\Nc2nncc3ccccc23)cc1,8.187086643
1194,CHEMBL69629,6.5,nM,Cc1cc(C(=O)NCCN2CCOCC2)[nH]c1/C=C1\C(=O)Nc2ncnc(Nc3ccc(F)c(Cl)c3)c21,8.187086643
1195,CHEMBL4129209,6.5,nM,C=CC(=O)N[C@@H]1CCCN(c2nc(Nc3ccccc3)nc3cnc(Nc4ccc(N5CCN(C)CC5)cn4)cc23)C1,8.187086643
1196,CHEMBL4457885,6.5,nM,COc1cc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2cc1NC(=O)C1CSSC1,8.187086643
1197,CHEMBL5172236,6.532,nM,C=CC(=O)N1CCC(Oc2nc(Nc3ccc(N4CCOCC4)cc3)nc3ccsc23)CC1,8.184953824
1198,CHEMBL5181037,6.54,nM,COc1cccc2c1C(=O)C1=C(C2=O)c2c(O)cc(CO)cc2[C@@H](O)[C@@H]1O,8.184422252
1199,CHEMBL284326,6.6,nM,C=CC(=O)Nc1nc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCN(C)CC1,8.180456064
1200,CHEMBL3623278,6.6,nM,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CCOCC1,8.180456064
1201,CHEMBL4534611,6.6,nM,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCNCCNCCNCC1,8.180456064
1202,CHEMBL3979366,6.6,nM,C=CC(=O)N1CC[C@H](Oc2cc3c(Nc4ccc(F)c(Cl)c4F)ncnc3cc2OC)C[C@H]1C(=O)NCCN(C)C,8.180456064
1203,CHEMBL1914668,6.6,nM,C[C@@H](Nc1ncnc2[nH]c(-c3ccc(F)cc3)cc12)c1ccccc1,8.180456064
1204,CHEMBL3357634,6.67,nM,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)/C(F)=C/CN(C)C,8.175874166
1205,CHEMBL3804868,6.7,nM,CCOc1cc2ncnc(Nc3ccc(C)c(Cl)c3)c2c2c1OCCO2,8.173925197
1206,CHEMBL3751976,6.7,nM,C=CC(=O)Nc1cccc(-n2c(=O)cc(CC)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,8.173925197
1207,CHEMBL2148050,6.7,nM,CS(=O)(=O)CC(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc(Cl)c4)c(Cl)c3)c21,8.173925197
1208,CHEMBL3950630,6.7,nM,Cc1cc(C)nc(NS(=O)(=O)c2ccc(Nc3nncc4ccccc34)cc2)n1,8.173925197
1209,CHEMBL4102577,6.8,nM,CCC(=O)Nc1cccc(Nc2cc(-c3[nH]c(SC)nc3-c3ccc(F)cc3)ccn2)c1,8.167491087
1210,CHEMBL3344208,6.8,nM,CN(C)C(CS(C)(=O)=O)c1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1,8.167491087
1211,CHEMBL5187605,6.8,nM,CN1CCN(c2ccc(-c3ccc4c(c3)C(=O)N(C(C(=O)Nc3nccs3)c3cccc(F)c3)CC4)cc2)CC1,8.167491087
1212,CHEMBL4105442,6.8,nM,C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(/C=C/c4ccc(C)cc4C)cc3)ncc2Cl)c1,8.167491087
1213,CHEMBL4100377,6.8,nM,C=CC(=O)Nc1ccc(OC)c(Nc2cc(-c3[nH]c(SC)nc3C3CCC3)ccn2)c1,8.167491087
1214,CHEMBL4125940,6.8,nM,C=CC(=O)Nc1cccc(-n2c(=O)n(C(C)C)c(=O)c3cnc(Nc4ccc(N5CCN(C)CC5)c(OC)c4)nc32)c1,8.167491087
1215,CHEMBL4869024,6.82,nM,CN1CCN(CCOc2ccc(Nc3ncc(Cl)c(Nc4ccccc4C(=O)NO)n3)cc2)CC1,8.166215625
1216,CHEMBL3963403,6.9,nM,Fc1ccc(/C=C/C(=N/Nc2nncc3ccccc23)c2ccccc2)cc1,8.161150909
1217,CHEMBL5172245,6.9,nM,O=C(CCCCl)Nc1ccc2ncnc(Nc3ccc4c(ccn4Cc4cccc(F)c4)c3)c2c1,8.161150909
1218,CHEMBL3939771,6.9,nM,O=C(CCCCCn1cc(-c2ccc3ncnc(Nc4ccc(OCc5nccs5)c(Cl)c4)c3c2)nn1)NO,8.161150909
1219,CHEMBL2322330,6.9,nM,O=C(Nc1cccc(Oc2ccc(Nc3ncnc4ccn(CCOCCO)c34)cc2Cl)c1)NC1CCCCC1,8.161150909
1220,CHEMBL3622668,6.9,nM,O=C(/C=C/CNC1CC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCC(F)(F)F,8.161150909
1221,CHEMBL3623291,6.9,nM,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC(=O)N1CCN(C)C[C@@H]1C,8.161150909
1222,CHEMBL2029426,6.95,nM,C=CC(=O)Nc1cccc(N2C(=O)N(C)Cc3cnc(Nc4ccccc4)nc32)c1,8.158015195
1223,CHEMBL3219132,6.99,nM,C=CC(=O)Nc1cccc(N2C(=O)CN(c3ccccc3)C(=O)c3cnc(Nc4ccc(N5CCN(C)CC5)cc4OC)nc32)c1,8.155522824
1224,CHEMBL3416628,7,nM,O=C(Nc1ccc(CN2CCCC2)cc1)c1sc2ncnc3c2c1NC(=O)N3c1ccc(F)c(Cl)c1,8.15490196
1225,CHEMBL3923228,7,nM,CCOc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN1CCCC1,8.15490196
1226,CHEMBL4440618,7,nM,CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OC(=O)CCl,8.15490196
1227,CHEMBL5280471,7,nM,COc1cc2c(Nc3ccc(Oc4ccccc4)c(Br)c3)ncnc2cc1OCC1CCN(C)CC1,8.15490196
1228,CHEMBL3233020,7,nM,O=C(/C=C/CN1CC2(COC2)C1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,8.15490196
1229,CHEMBL3758758,7,nM,COC(=O)c1ccc(OC)c(-c2cc3c(N[C@H](C)c4ccccc4)ncnc3s2)c1,8.15490196
1230,CHEMBL3674152,7,nM,COc1cc(C(=O)NN2CCN(C)CC2)ccc1Nc1ncc2nc(Nc3ccccc3)n(C(C)C)c2n1,8.15490196
1231,CHEMBL3290148,7,nM,C=CC(=O)NCC(=O)Nc1cccc(Nc2ncc(NC(=O)c3cc(NC(=O)c4cccc(C(F)(F)F)c4)ccc3C)cn2)c1,8.15490196
1232,CHEMBL496174,7,nM,Fc1cccc(COc2ccc(Nc3ncnc4cc(C#C[C@H]5CCCN5)sc34)cc2Cl)c1,8.15490196
1233,CHEMBL3968784,7,nM,C=CC(=O)N1CC[C@H](Oc2cc3c(Nc4ccc(Cl)c(Cl)c4F)ncnc3cc2OC)C1,8.15490196
1234,CHEMBL3233787,7,nM,O=C(/C=C/CN1CCC(F)(F)CC1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,8.15490196
1235,CHEMBL3678947,7,nM,CC(C)n1c(Nc2cccc(Br)c2)nc2cnc(Nc3ccc(N4CCN(C)CC4)cc3)nc21,8.15490196
1236,CHEMBL513418,7,nM,NS(=O)(=O)c1ccc(Nc2nc3ncnc(Nc4cccc(Cl)c4)c3s2)cc1,8.15490196
1237,CHEMBL1172843,7,nM,C=CC(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1,8.15490196
1238,CHEMBL3946232,7,nM,O=C(Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1)C1=CCCC1,8.15490196
1239,CHEMBL2178350,7,nM,CN1CCN(c2ccc(Nc3ncc4nc(Nc5ccccc5)n(C5CC5)c4n3)cc2)CC1,8.15490196
1240,CHEMBL3676364,7,nM,C=CC(=O)Nc1cc2c(Nc3ccc(Br)c(Cl)c3F)ncnc2cc1OCCNC(=O)CCN(CC)CC,8.15490196
1241,CHEMBL1934625,7,nM,Cc1ncnc(Nc2ccc(OCc3cccc(F)c3)c(Cl)c2)c1C#Cc1ccc(CN(C)C)cc1,8.15490196
1242,CHEMBL4218154,7,nM,C=CC(=O)N[C@@H]1CN(c2nc(Nc3cn(C)nc3CC)c3ncn(C(C)C)c3n2)C[C@H]1F,8.15490196
1243,CHEMBL4090686,7,nM,CCC(=O)Nc1ccc(OC)c(Nc2cc(-c3[nH]c(CCCO)nc3-c3ccc(F)cc3)ccn2)c1,8.15490196
1244,CHEMBL5180289,7,nM,CCN1CCN(c2ccc(-c3cc(F)c4cn(C(C(=O)Nc5nccs5)c5ncn6c5CCC6)nc4c3)cc2)CC1,8.15490196
1245,CHEMBL57759,7,nM,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCN(C)C,8.15490196
1246,CHEMBL3622670,7,nM,CC(C)NC/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1O[C@H]1CCOC1,8.15490196
1247,CHEMBL3758762,7,nM,C[C@@H](Nc1ncnc2sc(-c3ccc(C(N)=O)cc3)cc12)c1ccccc1,8.15490196
1248,CHEMBL475446,7,nM,CS(=O)(=O)CCNCc1ccc(-c2cc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3s2)[nH]1,8.15490196
1249,CHEMBL121796,7,nM,Clc1cccc(Nc2[nH]cnc3nnc(NCc4ccccc4)c2-3)c1,8.15490196
1250,CHEMBL122245,7,nM,COc1ccc(CNc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)cc1,8.15490196
1251,CHEMBL5189114,7,nM,O=C(Nc1nccs1)C(c1ncn2c1CCC2)N1Cc2c(F)cc(C#Cc3cccnc3)cc2C1=O,8.15490196
1252,CHEMBL5172668,7,nM,O=C(Nc1nccs1)C(c1ncn2c1CCC2)N1Cc2c(F)cc(C#Cc3ccc(CN4CCCCC4)cc3)cc2C1=O,8.15490196
1253,CHEMBL5187250,7,nM,O=C(Nc1nccs1)C(c1ncn2c1CCC2)N1Cc2ccc(C#Cc3ccc(CN4CCC(O)CC4)cc3)cc2C1=O,8.15490196
1254,CHEMBL3959248,7,nM,COCCOc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN(C)C,8.15490196
1255,CHEMBL2103842,7,nM,C[C@@H]1COC(Nc2ccc3ncnc(Nc4ccc(OCc5nccs5)c(Cl)c4)c3c2)=N1,8.15490196
1256,CHEMBL3883534,7,nM,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OC,8.15490196
1257,CHEMBL3671570,7,nM,C=CC(=O)Nc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCCNC(=O)CN1CCCCC1,8.15490196
1258,CHEMBL311109,7,nM,NC(=O)C1CCN(Cc2ccc(-c3cc4ncnc(Nc5ccc6[nH]ccc6c5)c4s3)cc2)CC1,8.15490196
1259,CHEMBL4062178,7,nM,Cc1cc(Nc2ncc3c(n2)N([C@H]2CCN(C(=O)CO)C2)C(=O)N(c2ccccc2Cl)C3)ccc1N1CCN(C)CC1,8.15490196
1260,CHEMBL5193594,7,nM,Cc1c(-c2ccc(N3CCOCC3)cc2)cc(C(F)F)c2cn(C(C(=O)Nc3nccs3)c3ncn4c3C[C@@H](F)C4)nc12,8.15490196
1261,CHEMBL3787386,7,nM,C#CCOc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1NC(=O)C=C,8.15490196
1262,CHEMBL2087357,7,nM,Brc1cccc(Nc2ncnc3cc4c(cc23)OCCSCCO4)c1,8.15490196
1263,CHEMBL598610,7,nM,COc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCCCCC(=O)NO,8.15490196
1264,CHEMBL2048907,7,nM,CC(C)(O)C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc5sncc45)c(Cl)c3)c21.CS(=O)(=O)O,8.15490196
1265,CHEMBL2048908,7,nM,CC(C)(CO)C(=O)NCCn1ccc2ncnc(Nc3ccc(Oc4cccc5sncc45)c(Cl)c3)c21,8.15490196
1266,CHEMBL3946396,7,nM,COc1cccc(-c2cc3c(N[C@H](C)c4ccccc4)ncnc3o2)c1,8.15490196
1267,CHEMBL53850,7,nM,CNc1ccc2ncncc2c1,8.15490196
1268,CHEMBL255170,7,nM,Cc1ccc(Oc2ccc(Nc3ncnc4[nH]nc(OCCN5CCC(O)CC5)c34)cc2Cl)cn1,8.15490196
1269,CHEMBL4161938,7,nM,Fc1cccc(COc2ccc(Nc3ncnc4cc(OCCCN5CCOCC5)c(OCCCN5CCOCC5)cc34)cc2Cl)c1,8.15490196
1270,CHEMBL3608429,7,nM,C=CC(=O)N[C@@H]1CN(c2nc(Nc3cnn(C)c3)c3ncn(C(C)C)c3n2)C[C@H]1F,8.15490196
1271,CHEMBL3935007,7.1,nM,C=CC(=O)N1CCC(Oc2cc3c(Nc4cccc(Br)c4)ncnc3cc2OC)CC1,8.148741651
1272,CHEMBL3357650,7.1,nM,CCOc1cc2ncnc(Nc3ccc(Oc4ccc(C)nc4)c(Cl)c3)c2cc1NC(=O)/C(F)=C/CN(C)C,8.148741651
1273,CHEMBL4237916,7.1,nM,CCCN(c1ccc(OC)cc1)c1ncnc2occ(C)c12,8.148741651
1274,CHEMBL597551,7.1,nM,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCC(=O)NO,8.148741651
1275,CHEMBL340508,7.1,nM,NNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,8.148741651
1276,CHEMBL4239716,7.2,nM,CSc1ccc(N(C)c2ncnc3occ(C)c23)cc1,8.142667504
1277,CHEMBL3623290,7.2,nM,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1OC(=O)N1CCN(C)C[C@H]1C,8.142667504
1278,CHEMBL340399,7.2,nM,Cc1cccc(Nc2ncnc3cc(NCCc4c[nH]cn4)ncc23)c1,8.142667504
1279,CHEMBL4079768,7.2,nM,C#Cc1cccc(Nc2ncnc3ccc(OCCCOP(N)(=O)N(CCCl)CCCl)cc23)c1,8.142667504
1280,CHEMBL3086106,7.2,nM,C=CC(=O)N1CC[C@H](N2C(=O)N(c3ccccc3)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(OC)c4)nc32)C1,8.142667504
1281,CHEMBL3612587,7.3,nM,CCOC(=O)CCCn1c(=O)oc2cc3ncnc(Nc4cc(C(=O)OCC)ccc4O)c3cc21,8.13667714
1282,CHEMBL5079998,7.36,nM,CC(OC(=O)CCCC(=O)N(CCS(C)(=O)=O)Cc1ccc(-c2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)o1)c1cc2c(o1)C(=O)c1ccccc1C2=O,8.133122186
1283,CHEMBL129825,7.4,nM,CN(C)CCCCNc1cc2ncnc(Nc3cccc(Br)c3)c2cn1,8.13076828
1284,CHEMBL4105526,7.4,nM,C=CC(=O)Nc1ccc(OC)c(Nc2cc(-c3[nH]c(SC)nc3C3CC3)ccn2)c1,8.13076828
1285,CHEMBL545315,7.4,nM,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCCN1CCOCC1.Cl.Cl,8.13076828
1286,CHEMBL4090083,7.4,nM,NP(=O)(OCCCCOc1ccc2ncnc(Nc3cccc(Br)c3)c2c1)N(CCCl)CCCl,8.13076828
1287,CHEMBL4090582,7.41,nM,CN(C)C/C=C/C(=O)NCc1cccc(-c2nc(-c3ccc(F)cc3)c(-c3ccnc4[nH]c(-c5ccccc5)cc34)[nH]2)c1,8.130181792
1288,CHEMBL39811,7.5,nM,CN(C)CCN(C)Cc1c[nH]c2cc3ncnc(Nc4cccc(Br)c4)c3cc12,8.124938737
1289,CHEMBL4464589,7.5,nM,CCC/C=C\C(=O)Nc1cc(Nc2nccc(-c3cn(C)c4ccc(F)cc34)n2)c(OC)cc1N(C)CCN(C)C,8.124938737
1290,CHEMBL4089951,7.6,nM,CCC(=O)N1CC[C@H](N2C(=O)N(c3ccccc3C)Cc3cnc(Nc4ccc(N5CCN(C)CC5)c(C)c4)nc32)C1,8.119186408
1291,CHEMBL300217,7.6,nM,Nc1ccc2ncnc(Nc3cccc(Br)c3)c2n1,8.119186408
1292,CHEMBL3910915,7.6,nM,C=CC(=O)N1CCC(Oc2cc3c(Nc4ccc(Br)c(C)c4)ncnc3cc2OC)CC1,8.119186408
1293,CHEMBL4791756,7.63,nM,Fc1ccc(Br)cc1Nc1ncnc2cc3c(cc12)OCCO3,8.117475462
1294,CHEMBL5220061,7.64,nM,OCCc1ccc(-c2nc(-c3ccc(F)cc3)c(-c3ccnc4c3CC(c3ccccc3)N4)[nH]2)cc1,8.116906641
1295,CHEMBL5198920,7.696,nM,C=CC(=O)N1CCC(Oc2nc(Nc3ccc(N(C)CCN(C)C)cc3OC)nc3[nH]ccc23)CC1,8.113734941
1296,CHEMBL4175782,7.7,nM,C=CC(=O)Nc1cc(Nc2nccc(Nc3ccccc3-c3ncn(C)n3)n2)c(OC)cc1N(C)CCN(C)C,8.113509275
1297,CHEMBL136404,7.7,nM,C/C=C/C(=O)Nc1cc2c(Nc3cccc(Br)c3)ncnc2cn1,8.113509275
1298,CHEMBL4072874,7.8,nM,C=CC(=O)Nc1cccc(-c2c[nH]c3nccc(-c4[nH]c(-c5ccccc5)nc4-c4ccc(F)cc4)c23)c1,8.107905397
1299,CHEMBL4290785,7.8,nM,C=CC(=O)Nc1cccc(-n2c(=O)c(=O)n(C(C)C)c3cnc(Nc4ccc(N5CCC(N6CCN(C)CC6)CC5)cc4OC)nc32)c1,8.107905397
1300,CHEMBL2048789,7.8,nM,O=C1NCc2ccc(Oc3ccc(Nc4ncnc5ccn(CCO)c45)cc3Cl)cc21,8.107905397
1301,CHEMBL597752,7.8,nM,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCC(=O)NO,8.107905397
1302,CHEMBL5201532,7.85,nM,COc1cc(/C=C/S(=O)(=O)c2ccccc2)cc(OC)c1OC,8.105130343
1303,CHEMBL4465497,7.9,nM,COc1cc2c(Nc3ccc(NC(=O)[C@H](c4ccccc4)N4Cc5ccccc5C4=O)cc3F)ncnc2cc1OCC1CCN(C)CC1,8.102372909
1304,CHEMBL357570,7.9,nM,CCNc1cc2sc3c(Nc4cccc(Br)c4)ncnc3c2cc1F.CCO,8.102372909
1305,CHEMBL3622677,7.9,nM,C#Cc1cccc(Nc2ncnc3cc(OC)c(NC(=O)/C=C/CNC4CC4)cc23)c1,8.102372909
1306,CHEMBL1090350,7.9,nM,O=C(Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)c1)c1ccccc1,8.102372909
1307,CHEMBL91867,8,nM,CC#CC(=O)Nc1ccc2ncnc(Nc3cccc(Br)c3)c2c1,8.096910013
1308,CHEMBL3965087,8,nM,C=CC(=O)N1CC[C@H](Oc2ccc3ncnc(Nc4ccc(OCc5cccc(F)c5)c(Cl)c4)c3c2)C1,8.096910013
1309,CHEMBL255871,8,nM,CO/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(F)c2)c1,8.096910013
1310,CHEMBL3233778,8,nM,CCN(CC)C/C=C/C(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,8.096910013
1311,CHEMBL207687,8,nM,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN(C)[C@@H](C)C(N)=O,8.096910013
1312,CHEMBL3942228,8,nM,CCOc1cc2ncnc(Nc3ccc4c(cnn4Cc4ccccc4)c3)c2cc1NC(=O)/C=C/CN1CCCCC1,8.096910013
1313,CHEMBL497459,8,nM,CN(C)/N=C/c1c(N)ncnc1Nc1ccc2c(cnn2Cc2cccc(F)c2)c1,8.096910013
1314,CHEMBL206783,8,nM,COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CCCC[C@@H]1C(N)=O,8.096910013
1315,CHEMBL3416594,8,nM,COc1ccccc1-c1cc2c(NC(CO)c3ccccc3)ncnc2s1,8.096910013
1316,CHEMBL3234752,8,nM,Cc1ccc(C(=O)Nc2ccc(CN3CCN(C)CC3)c(C(F)(F)F)c2)cc1NC(=O)c1cnc2[nH]ccc2c1,8.096910013
1317,CHEMBL1914658,8,nM,Br.C[C@@H](Nc1ncnc2[nH]c(-c3ccc(O)cc3)cc12)c1ccccc1F,8.096910013
1318,CHEMBL402553,8,nM,Clc1cc(Nc2ncnc3[nH]nc(OCCN4CCCC4)c23)ccc1OCc1ccccn1,8.096910013
1319,CHEMBL160846,8,nM,CS(=O)(=O)CCNc1nc(-c2ccc3ncnc(Nc4ccc(OCc5ccccc5)c(Cl)c4)c3c2)cs1,8.096910013
1320,CHEMBL2347963,8,nM,CN(C)CCC(=O)Nc1cccc(-c2c(-c3ccccc3)oc3ncnc(N[C@H](CO)c4ccccc4)c23)c1,8.096910013
1321,CHEMBL4578487,8,nM,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCc1cn(Cc2ccccc2)nn1,8.096910013
1322,CHEMBL3758951,8,nM,C[C@@H](Nc1ncnc2sc(-c3ccc(F)c(C=O)c3)cc12)c1ccccc1,8.096910013
1323,CHEMBL473427,8,nM,Fc1cccc(COc2ccc(Nc3ncnc4cc(-c5cccs5)sc34)cc2Cl)c1,8.096910013
1324,CHEMBL1830231,8,nM,COc1cc(C(=O)c2csc(-c3ccc4[nH]ccc4c3)n2)cc(OC)c1OC,8.096910013
1325,CHEMBL1272061,8,nM,C=CC(=O)N1CCc2c(sc3ncnc(N[C@H](CO)c4ccccc4)c23)C1,8.096910013
1326,CHEMBL3233776,8,nM,O=C(/C=C/CNCc1ncccn1)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2s1,8.096910013
1327,CHEMBL60826,8,nM,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCC(O)Cn1ccnc1,8.096910013
1328,CHEMBL3663929,8,nM,C=CC(=O)N1CC[C@@H](Oc2nc(Nc3ccc(N4CCC(N5CCN(C)CC5)CC4)cc3)c(C(N)=O)nc2CC)C1,8.096910013
1329,CHEMBL461968,8,nM,COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1CN(C)[C@@H](C)C(N)=O,8.096910013
1330,CHEMBL4100860,8,nM,C=CC(=O)Nc1ccc(OC)c(Nc2cc(-c3[nH]c(CCCO)nc3-c3ccc(F)cc3)ccn2)c1,8.096910013
1331,CHEMBL123189,8,nM,COc1cccc(CNc2[nH]nc3ncnc(Nc4cccc(Cl)c4)c23)c1,8.096910013
